id_education;cycle;type_solicitude;year;total
28038288;infantil_ii_ciclo;Admitidas;2021-2022;48
28038288;infantil_ii_ciclo;Admitidas;2022-2023;42
28038288;infantil_ii_ciclo;Admitidas;2023-2024;26
28038288;infantil_ii_ciclo;Admitidas;2024-2025;33
28038288;infantil_ii_ciclo;No admitidas;2020-2021;1
28038288;infantil_ii_ciclo;No admitidas;2021-2022;1
28038288;infantil_ii_ciclo;No admitidas;2022-2023;4
28038288;infantil_ii_ciclo;No admitidas;2023-2024;2
28038288;infantil_ii_ciclo;No admitidas;2024-2025;0
28041809;infantil_ii_ciclo;Presentadas;2020-2021;61
28041809;infantil_ii_ciclo;Presentadas;2021-2022;37
28041809;infantil_ii_ciclo;Presentadas;2022-2023;56
28041809;infantil_ii_ciclo;Presentadas;2023-2024;34
28041809;infantil_ii_ciclo;Presentadas;2024-2025;27
28041809;infantil_ii_ciclo;Admitidas;2020-2021;52
28041809;infantil_ii_ciclo;Admitidas;2021-2022;33
28041809;infantil_ii_ciclo;Admitidas;2022-2023;41
28041809;infantil_ii_ciclo;Admitidas;2023-2024;32
28041809;infantil_ii_ciclo;Admitidas;2024-2025;24
28041809;infantil_ii_ciclo;No admitidas;2020-2021;9
28041809;infantil_ii_ciclo;No admitidas;2021-2022;4
28041809;infantil_ii_ciclo;No admitidas;2022-2023;15
28041809;infantil_ii_ciclo;No admitidas;2023-2024;2
28041809;infantil_ii_ciclo;No admitidas;2024-2025;3
28000522;bachillerato;Presentadas;2020-2021;186
28000522;bachillerato;Presentadas;2021-2022;208
28000522;bachillerato;Presentadas;2022-2023;273
28000522;bachillerato;Presentadas;2023-2024;276
28000522;bachillerato;Presentadas;2024-2025;236
28000522;bachillerato;Admitidas;2020-2021;156
28000522;bachillerato;Admitidas;2021-2022;127
28000522;bachillerato;Admitidas;2022-2023;119
28000522;bachillerato;Admitidas;2023-2024;117
28000522;bachillerato;Admitidas;2024-2025;120
28000522;bachillerato;No admitidas;2020-2021;30
28000522;bachillerato;No admitidas;2021-2022;81
28000522;bachillerato;No admitidas;2022-2023;154
28000522;bachillerato;No admitidas;2023-2024;159
28000522;bachillerato;No admitidas;2024-2025;116
28040015;infantil_ii_ciclo;Presentadas;2020-2021;69
28040015;infantil_ii_ciclo;Presentadas;2021-2022;43
28040015;infantil_ii_ciclo;Presentadas;2022-2023;31
28040015;infantil_ii_ciclo;Presentadas;2023-2024;31
28040015;infantil_ii_ciclo;Presentadas;2024-2025;33
28040015;infantil_ii_ciclo;Admitidas;2020-2021;50
28040015;infantil_ii_ciclo;Admitidas;2021-2022;42
28040015;infantil_ii_ciclo;Admitidas;2022-2023;28
28040015;infantil_ii_ciclo;Admitidas;2023-2024;27
28040015;infantil_ii_ciclo;Admitidas;2024-2025;30
28040015;infantil_ii_ciclo;No admitidas;2020-2021;19
28040015;infantil_ii_ciclo;No admitidas;2021-2022;1
28040015;infantil_ii_ciclo;No admitidas;2022-2023;3
28040015;infantil_ii_ciclo;No admitidas;2023-2024;4
28040015;infantil_ii_ciclo;No admitidas;2024-2025;3
28042826;infantil_ii_ciclo;Presentadas;2020-2021;87
28042826;infantil_ii_ciclo;Presentadas;2021-2022;43
28042826;infantil_ii_ciclo;Presentadas;2022-2023;53
28042826;infantil_ii_ciclo;Presentadas;2023-2024;54
28042826;infantil_ii_ciclo;Presentadas;2024-2025;55
28042826;infantil_ii_ciclo;Admitidas;2020-2021;50
28042826;infantil_ii_ciclo;Admitidas;2021-2022;36
28042826;infantil_ii_ciclo;Admitidas;2022-2023;40
28042826;infantil_ii_ciclo;Admitidas;2023-2024;40
28042826;infantil_ii_ciclo;Admitidas;2024-2025;40
28042826;infantil_ii_ciclo;No admitidas;2020-2021;37
28042826;infantil_ii_ciclo;No admitidas;2021-2022;7
28042826;infantil_ii_ciclo;No admitidas;2022-2023;13
28042826;infantil_ii_ciclo;No admitidas;2023-2024;14
28042826;infantil_ii_ciclo;No admitidas;2024-2025;15
28010357;infantil_ii_ciclo;Presentadas;2020-2021;21
28010357;infantil_ii_ciclo;Presentadas;2021-2022;13
28010357;infantil_ii_ciclo;Presentadas;2022-2023;26
28010357;infantil_ii_ciclo;Presentadas;2023-2024;13
28010357;infantil_ii_ciclo;Presentadas;2024-2025;12
28010357;infantil_ii_ciclo;Admitidas;2020-2021;16
28010357;infantil_ii_ciclo;Admitidas;2021-2022;10
28010357;infantil_ii_ciclo;Admitidas;2022-2023;24
28010357;infantil_ii_ciclo;Admitidas;2023-2024;13
28010357;infantil_ii_ciclo;Admitidas;2024-2025;11
28010357;infantil_ii_ciclo;No admitidas;2020-2021;5
28010357;infantil_ii_ciclo;No admitidas;2021-2022;3
28010357;infantil_ii_ciclo;No admitidas;2022-2023;2
28010357;infantil_ii_ciclo;No admitidas;2023-2024;0
28010357;infantil_ii_ciclo;No admitidas;2024-2025;1
28025014;bachillerato;Presentadas;2020-2021;17
28025014;bachillerato;Presentadas;2021-2022;1
28025014;bachillerato;Presentadas;2022-2023;11
28025014;bachillerato;Presentadas;2023-2024;17
28025014;bachillerato;Presentadas;2024-2025;18
28025014;bachillerato;Admitidas;2020-2021;14
28025014;bachillerato;Admitidas;2021-2022;0
28025014;bachillerato;Admitidas;2022-2023;1
28025014;bachillerato;Admitidas;2023-2024;2
28025014;bachillerato;Admitidas;2024-2025;0
28025014;bachillerato;No admitidas;2020-2021;3
28025014;bachillerato;No admitidas;2021-2022;1
28025014;bachillerato;No admitidas;2022-2023;10
28025014;bachillerato;No admitidas;2023-2024;15
28025014;bachillerato;No admitidas;2024-2025;18
28040039;infantil_ii_ciclo;Presentadas;2020-2021;50
28040039;infantil_ii_ciclo;Presentadas;2021-2022;34
28040039;infantil_ii_ciclo;Presentadas;2022-2023;23
28040039;infantil_ii_ciclo;Presentadas;2023-2024;42
28040039;infantil_ii_ciclo;Presentadas;2024-2025;16
28040039;infantil_ii_ciclo;Admitidas;2020-2021;47
28040039;infantil_ii_ciclo;Admitidas;2021-2022;33
28040039;infantil_ii_ciclo;Admitidas;2022-2023;22
28040039;infantil_ii_ciclo;Admitidas;2023-2024;37
28040039;infantil_ii_ciclo;Admitidas;2024-2025;14
28040039;infantil_ii_ciclo;No admitidas;2020-2021;3
28040039;infantil_ii_ciclo;No admitidas;2021-2022;1
28040039;infantil_ii_ciclo;No admitidas;2022-2023;1
28040039;infantil_ii_ciclo;No admitidas;2023-2024;5
28040039;infantil_ii_ciclo;No admitidas;2024-2025;2
28044240;infantil_i_ciclo;Presentadas en el centro;2020-2021;114
28044240;infantil_i_ciclo;Presentadas en el centro;2021-2022;112
28044240;infantil_i_ciclo;Presentadas en el centro;2022-2023;113
28044240;infantil_i_ciclo;Presentadas en el centro;2023-2024;127
28044240;infantil_i_ciclo;Presentadas en el centro;2024-2025;141
28044240;infantil_i_ciclo;Admitidas (presentadas en el centro);2020-2021;83
28044240;infantil_i_ciclo;Admitidas (presentadas en el centro);2021-2022;79
28044240;infantil_i_ciclo;Admitidas (presentadas en el centro);2022-2023;83
28044240;infantil_i_ciclo;Admitidas (presentadas en el centro);2023-2024;82
28044240;infantil_i_ciclo;Admitidas (presentadas en el centro);2024-2025;80
28044240;infantil_i_ciclo;Admitidas (presentadas en otro centro);2020-2021;0
28044240;infantil_i_ciclo;Admitidas (presentadas en otro centro);2021-2022;3
28044240;infantil_i_ciclo;Admitidas (presentadas en otro centro);2022-2023;0
28044240;infantil_i_ciclo;Admitidas (presentadas en otro centro);2023-2024;0
28044240;infantil_i_ciclo;Admitidas (presentadas en otro centro);2024-2025;2
28044240;infantil_i_ciclo;No admitidas (presentadas en el centro);2020-2021;34
28044240;infantil_i_ciclo;No admitidas (presentadas en el centro);2021-2022;30
28044240;infantil_i_ciclo;No admitidas (presentadas en el centro);2022-2023;30
28044240;infantil_i_ciclo;No admitidas (presentadas en el centro);2023-2024;45
28044240;infantil_i_ciclo;No admitidas (presentadas en el centro);2024-2025;59
28037545;primaria;Presentadas;2020-2021;6
28037545;primaria;Presentadas;2021-2022;6
28037545;primaria;Presentadas;2022-2023;7
28037545;primaria;Presentadas;2023-2024;6
28037545;primaria;Presentadas;2024-2025;5
28037545;primaria;Admitidas;2020-2021;2
28037545;primaria;Admitidas;2021-2022;4
28037545;primaria;Admitidas;2022-2023;6
28037545;primaria;Admitidas;2023-2024;6
28037545;primaria;Admitidas;2024-2025;4
28037545;primaria;No admitidas;2020-2021;4
28037545;primaria;No admitidas;2021-2022;2
28037545;primaria;No admitidas;2022-2023;1
28037545;primaria;No admitidas;2023-2024;0
28037545;primaria;No admitidas;2024-2025;1
28028155;infantil_i_ciclo;Presentadas en el centro;2023-2024;57
28028155;infantil_i_ciclo;Presentadas en el centro;2024-2025;65
28028155;infantil_i_ciclo;Admitidas (presentadas en el centro);2023-2024;36
28028155;infantil_i_ciclo;Admitidas (presentadas en el centro);2024-2025;30
28028155;infantil_i_ciclo;Admitidas (presentadas en otro centro);2023-2024;1
28028155;infantil_i_ciclo;Admitidas (presentadas en otro centro);2024-2025;2
28028155;infantil_i_ciclo;No admitidas (presentadas en el centro);2023-2024;20
28028155;infantil_i_ciclo;No admitidas (presentadas en el centro);2024-2025;32
28039104;primaria;Presentadas;2020-2021;6
28039104;primaria;Presentadas;2021-2022;7
28039104;primaria;Presentadas;2022-2023;3
28039104;primaria;Presentadas;2023-2024;9
28039104;primaria;Presentadas;2024-2025;5
28039104;primaria;Admitidas;2020-2021;5
28039104;primaria;Admitidas;2021-2022;3
28039104;primaria;Admitidas;2022-2023;2
28039104;primaria;Admitidas;2023-2024;8
28039104;primaria;Admitidas;2024-2025;4
28039104;primaria;No admitidas;2020-2021;1
28039104;primaria;No admitidas;2021-2022;4
28039104;primaria;No admitidas;2022-2023;1
28039104;primaria;No admitidas;2023-2024;1
28039104;primaria;No admitidas;2024-2025;1
28040751;bachillerato;Presentadas;2020-2021;30
28040751;bachillerato;Presentadas;2021-2022;9
28040751;bachillerato;Presentadas;2022-2023;15
28040751;bachillerato;Presentadas;2023-2024;30
28040751;bachillerato;Presentadas;2024-2025;35
28040751;bachillerato;Admitidas;2020-2021;26
28040751;bachillerato;Admitidas;2021-2022;8
28040751;bachillerato;Admitidas;2022-2023;9
28040751;bachillerato;Admitidas;2023-2024;16
28040751;bachillerato;Admitidas;2024-2025;27
28040751;bachillerato;No admitidas;2020-2021;4
28040751;bachillerato;No admitidas;2021-2022;1
28040751;bachillerato;No admitidas;2022-2023;6
28040751;bachillerato;No admitidas;2023-2024;14
28040751;bachillerato;No admitidas;2024-2025;8
28010655;primaria;Presentadas;2021-2022;8
28010655;primaria;Presentadas;2022-2023;5
28010655;primaria;Presentadas;2023-2024;5
28010655;primaria;Presentadas;2024-2025;4
28010655;primaria;Admitidas;2021-2022;7
28010655;primaria;Admitidas;2022-2023;2
28010655;primaria;Admitidas;2023-2024;2
28010655;primaria;Admitidas;2024-2025;3
28010655;primaria;No admitidas;2021-2022;1
28010655;primaria;No admitidas;2022-2023;3
28010655;primaria;No admitidas;2023-2024;3
28010655;primaria;No admitidas;2024-2025;1
28033621;infantil_ii_ciclo;Presentadas;2020-2021;25
28033621;infantil_ii_ciclo;Presentadas;2021-2022;27
28033621;infantil_ii_ciclo;Presentadas;2022-2023;19
28033621;infantil_ii_ciclo;Presentadas;2023-2024;27
28033621;infantil_ii_ciclo;Presentadas;2024-2025;14
28033621;infantil_ii_ciclo;Admitidas;2020-2021;23
28033621;infantil_ii_ciclo;Admitidas;2021-2022;21
28033621;infantil_ii_ciclo;Admitidas;2022-2023;18
28033621;infantil_ii_ciclo;Admitidas;2023-2024;20
28033621;infantil_ii_ciclo;Admitidas;2024-2025;6
28033621;infantil_ii_ciclo;No admitidas;2020-2021;2
28033621;infantil_ii_ciclo;No admitidas;2021-2022;6
28033621;infantil_ii_ciclo;No admitidas;2022-2023;1
28033621;infantil_ii_ciclo;No admitidas;2023-2024;7
28033621;infantil_ii_ciclo;No admitidas;2024-2025;8
28041767;infantil_ii_ciclo;Presentadas;2020-2021;56
28041767;infantil_ii_ciclo;Presentadas;2021-2022;46
28041767;infantil_ii_ciclo;Presentadas;2022-2023;45
28041767;infantil_ii_ciclo;Presentadas;2023-2024;45
28041767;infantil_ii_ciclo;Presentadas;2024-2025;42
28041767;infantil_ii_ciclo;Admitidas;2020-2021;54
28041767;infantil_ii_ciclo;Admitidas;2021-2022;46
28041767;infantil_ii_ciclo;Admitidas;2022-2023;44
28041767;infantil_ii_ciclo;Admitidas;2023-2024;43
28041767;infantil_ii_ciclo;Admitidas;2024-2025;42
28041767;infantil_ii_ciclo;No admitidas;2020-2021;2
28041767;infantil_ii_ciclo;No admitidas;2021-2022;0
28041767;infantil_ii_ciclo;No admitidas;2022-2023;1
28041767;infantil_ii_ciclo;No admitidas;2023-2024;2
28041767;infantil_ii_ciclo;No admitidas;2024-2025;0
28047897;infantil_i_ciclo;Presentadas en el centro;2020-2021;186
28047897;infantil_i_ciclo;Presentadas en el centro;2021-2022;259
28047897;infantil_i_ciclo;Presentadas en el centro;2022-2023;228
28047897;infantil_i_ciclo;Presentadas en el centro;2023-2024;235
28047897;infantil_i_ciclo;Presentadas en el centro;2024-2025;204
28047897;infantil_i_ciclo;Admitidas (presentadas en el centro);2020-2021;116
28047897;infantil_i_ciclo;Admitidas (presentadas en el centro);2021-2022;118
28047897;infantil_i_ciclo;Admitidas (presentadas en el centro);2022-2023;100
28047897;infantil_i_ciclo;Admitidas (presentadas en el centro);2023-2024;106
28047897;infantil_i_ciclo;Admitidas (presentadas en el centro);2024-2025;115
28047897;infantil_i_ciclo;Admitidas (presentadas en otro centro);2020-2021;0
28047897;infantil_i_ciclo;Admitidas (presentadas en otro centro);2021-2022;4
28047897;infantil_i_ciclo;Admitidas (presentadas en otro centro);2022-2023;7
28047897;infantil_i_ciclo;Admitidas (presentadas en otro centro);2023-2024;7
28047897;infantil_i_ciclo;Admitidas (presentadas en otro centro);2024-2025;5
28047897;infantil_i_ciclo;No admitidas (presentadas en el centro);2020-2021;73
28047897;infantil_i_ciclo;No admitidas (presentadas en el centro);2021-2022;137
28047897;infantil_i_ciclo;No admitidas (presentadas en el centro);2022-2023;120
28047897;infantil_i_ciclo;No admitidas (presentadas en el centro);2023-2024;122
28047897;infantil_i_ciclo;No admitidas (presentadas en el centro);2024-2025;82
28043661;infantil_i_ciclo;Presentadas en el centro;2020-2021;102
28043661;infantil_i_ciclo;Presentadas en el centro;2021-2022;108
28043661;infantil_i_ciclo;Presentadas en el centro;2022-2023;103
28043661;infantil_i_ciclo;Presentadas en el centro;2023-2024;129
28043661;infantil_i_ciclo;Presentadas en el centro;2024-2025;154
28043661;infantil_i_ciclo;Admitidas (presentadas en el centro);2020-2021;57
28043661;infantil_i_ciclo;Admitidas (presentadas en el centro);2021-2022;55
28043661;infantil_i_ciclo;Admitidas (presentadas en el centro);2022-2023;73
28043661;infantil_i_ciclo;Admitidas (presentadas en el centro);2023-2024;75
28043661;infantil_i_ciclo;Admitidas (presentadas en el centro);2024-2025;96
28043661;infantil_i_ciclo;Admitidas (presentadas en otro centro);2020-2021;0
28043661;infantil_i_ciclo;Admitidas (presentadas en otro centro);2021-2022;3
28043661;infantil_i_ciclo;Admitidas (presentadas en otro centro);2022-2023;1
28043661;infantil_i_ciclo;Admitidas (presentadas en otro centro);2023-2024;4
28043661;infantil_i_ciclo;Admitidas (presentadas en otro centro);2024-2025;5
28043661;infantil_i_ciclo;No admitidas (presentadas en el centro);2020-2021;47
28043661;infantil_i_ciclo;No admitidas (presentadas en el centro);2021-2022;47
28043661;infantil_i_ciclo;No admitidas (presentadas en el centro);2022-2023;29
28043661;infantil_i_ciclo;No admitidas (presentadas en el centro);2023-2024;48
28043661;infantil_i_ciclo;No admitidas (presentadas en el centro);2024-2025;52
28038860;bachillerato;Presentadas;2020-2021;39
28038860;bachillerato;Presentadas;2021-2022;27
28038860;bachillerato;Presentadas;2022-2023;43
28038860;bachillerato;Presentadas;2023-2024;35
28038860;bachillerato;Presentadas;2024-2025;42
28038860;bachillerato;Admitidas;2020-2021;12
28038860;bachillerato;Admitidas;2021-2022;0
28038860;bachillerato;Admitidas;2022-2023;0
28038860;bachillerato;Admitidas;2023-2024;15
28038860;bachillerato;Admitidas;2024-2025;4
28038860;bachillerato;No admitidas;2020-2021;27
28038860;bachillerato;No admitidas;2021-2022;27
28038860;bachillerato;No admitidas;2022-2023;43
28038860;bachillerato;No admitidas;2023-2024;20
28038860;bachillerato;No admitidas;2024-2025;38
28002038;primaria;Presentadas;2020-2021;9
28002038;primaria;Presentadas;2021-2022;9
28002038;primaria;Presentadas;2022-2023;6
28002038;primaria;Presentadas;2023-2024;6
28002038;primaria;Presentadas;2024-2025;2
28002038;primaria;Admitidas;2020-2021;5
28002038;primaria;Admitidas;2021-2022;8
28002038;primaria;Admitidas;2022-2023;6
28002038;primaria;Admitidas;2023-2024;4
28002038;primaria;Admitidas;2024-2025;2
28002038;primaria;No admitidas;2020-2021;4
28002038;primaria;No admitidas;2021-2022;1
28002038;primaria;No admitidas;2022-2023;0
28002038;primaria;No admitidas;2023-2024;2
28002038;primaria;No admitidas;2024-2025;0
28079370;bachillerato;Presentadas;2023-2024;9
28079370;bachillerato;Presentadas;2024-2025;6
28079370;bachillerato;Admitidas;2023-2024;9
28079370;bachillerato;Admitidas;2024-2025;4
28079370;bachillerato;No admitidas;2023-2024;0
28079370;bachillerato;No admitidas;2024-2025;2
28044239;infantil_i_ciclo;Presentadas en el centro;2020-2021;147
28044239;infantil_i_ciclo;Presentadas en el centro;2021-2022;138
28044239;infantil_i_ciclo;Presentadas en el centro;2022-2023;139
28044239;infantil_i_ciclo;Presentadas en el centro;2023-2024;162
28044239;infantil_i_ciclo;Presentadas en el centro;2024-2025;148
28044239;infantil_i_ciclo;Admitidas (presentadas en el centro);2020-2021;105
28044239;infantil_i_ciclo;Admitidas (presentadas en el centro);2021-2022;102
28044239;infantil_i_ciclo;Admitidas (presentadas en el centro);2022-2023;111
28044239;infantil_i_ciclo;Admitidas (presentadas en el centro);2023-2024;114
28044239;infantil_i_ciclo;Admitidas (presentadas en el centro);2024-2025;117
28044239;infantil_i_ciclo;Admitidas (presentadas en otro centro);2020-2021;0
28044239;infantil_i_ciclo;Admitidas (presentadas en otro centro);2021-2022;3
28044239;infantil_i_ciclo;Admitidas (presentadas en otro centro);2022-2023;3
28044239;infantil_i_ciclo;Admitidas (presentadas en otro centro);2023-2024;3
28044239;infantil_i_ciclo;Admitidas (presentadas en otro centro);2024-2025;1
28044239;infantil_i_ciclo;No admitidas (presentadas en el centro);2020-2021;43
28044239;infantil_i_ciclo;No admitidas (presentadas en el centro);2021-2022;33
28044239;infantil_i_ciclo;No admitidas (presentadas en el centro);2022-2023;25
28044239;infantil_i_ciclo;No admitidas (presentadas en el centro);2023-2024;43
28044239;infantil_i_ciclo;No admitidas (presentadas en el centro);2024-2025;30
28028830;infantil_ii_ciclo;Presentadas;2020-2021;45
28028830;infantil_ii_ciclo;Presentadas;2021-2022;47
28028830;infantil_ii_ciclo;Presentadas;2022-2023;48
28028830;infantil_ii_ciclo;Presentadas;2023-2024;43
28028830;infantil_ii_ciclo;Presentadas;2024-2025;29
28028830;infantil_ii_ciclo;Admitidas;2020-2021;44
28028830;infantil_ii_ciclo;Admitidas;2021-2022;45
28028830;infantil_ii_ciclo;Admitidas;2022-2023;44
28028830;infantil_ii_ciclo;Admitidas;2023-2024;41
28028830;infantil_ii_ciclo;Admitidas;2024-2025;28
28028830;infantil_ii_ciclo;No admitidas;2020-2021;1
28028830;infantil_ii_ciclo;No admitidas;2021-2022;2
28028830;infantil_ii_ciclo;No admitidas;2022-2023;4
28028830;infantil_ii_ciclo;No admitidas;2023-2024;2
28028830;infantil_ii_ciclo;No admitidas;2024-2025;1
28067537;infantil_ii_ciclo;Presentadas;2020-2021;20
