id;clave;address;id_municipality;name_short;utm_x;utm_y;name_large;description_short;description_large;tag;url;municipality_name;id_vial;latitude;longitude
28031506;CEIP;Avda Reyes Católicos, 7;28080;Antonio Machado;426092;4481100;Colegio Infantil y Primaria CEIP Antonio Machado. Avda Reyes Católicos, 7. Majadahonda;CP INF-PRI;Colegio Infantil y Primaria;CEIP Antonio Machado;https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28031506;Majadahonda;08001372;-3.87193773209224;40.4772989361257
28031518;CEIP;Calle Monteclaro, s/n;28096;Felipe IV;413507;4460644;Colegio Infantil y Primaria CEIP Felipe IV. Calle Monteclaro, s/n. Navalcarnero;CP INF-PRI;Colegio Infantil y Primaria;CEIP Felipe IV;https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28031518;Navalcarnero;096C0001;-4.0176130352385915;40.291820549532865
28031521;CEIP;Avda Valencia, 5;28134;Antonio Machado;446634;4489786;Colegio Infantil y Primaria CEIP Antonio Machado. Avda Valencia, 5. San Sebastián de los Reyes;CP INF-PRI;Colegio Infantil y Primaria;CEIP Antonio Machado;https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28031521;San Sebastián de los Reyes;13401403;-3.630340238979575;40.557120466740145
28031531;CEIP;Calle Plata, 83;28148;Antonio Machado;461701;4478488;Colegio Infantil y Primaria CEIP Antonio Machado. Calle Plata, 83. Torrejón de Ardoz;CP INF-PRI;Colegio Infantil y Primaria;CEIP Antonio Machado;https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28031531;Torrejón de Ardoz;14801731;-3.4516971380541377;40.45617373153898
28031555;IES;Paseo Puerta del Ángel, 5 (Ferial Casa de Campo);28079;Escuela Superior de Hosteleria y Turismo;437848;4474110;Instituto de Educación Secundaria IES Escuela Superior de Hosteleria y Turismo. Paseo Puerta del Ángel, 5 (Ferial Casa de Campo). Madrid;IES;Instituto de Educación Secundaria;IES Escuela Superior de Hosteleria y Turismo;https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28031555;Madrid;07907625;-3.732572813452524;40.41529349992518
28031786;CEIP;Calle San Pablo, 17;28010;Los Negrales;413622;4498995;Colegio Infantil y Primaria CEIP Los Negrales. Calle San Pablo, 17. Alpedrete;CP INF-PRI;Colegio Infantil y Primaria;CEIP Los Negrales;https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28031786;Alpedrete;010A0213;-4.021480536844353;40.63728482197752
28031804;CEIP;Calle Gandhi, 10;28079;Gandhi;446001;4474979;Colegio Infantil y Primaria CEIP Gandhi. Calle Gandhi, 10. Madrid;CP INF-PRI;Colegio Infantil y Primaria;CEIP Gandhi;https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28031804;Madrid;07901882;-3.636554913878798;40.42369088767228
28031971;CEIP;Calle Grupo Escolar, 1;28014;Carretas;462848;4461394;Colegio Infantil y Primaria CEIP Carretas. Calle Grupo Escolar, 1. Arganda del Rey;CP INF-PRI;Colegio Infantil y Primaria;CEIP Carretas;https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28031971;Arganda del Rey;014A0072;-3.4371732834165076;40.30222685102983
28032331;CEIP;Calle Luis Madrona, 15;28005;Miguel Hernández;470297;4482210;Colegio Infantil y Primaria CEIP Miguel Hernández. Calle Luis Madrona, 15. Alcalá de Henares;CP INF-PRI;Colegio Infantil y Primaria;CEIP Miguel Hernández;https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28032331;Alcalá de Henares;005A0422;-3.350492557935422;40.49005652939788
28032341;CEIP;Calle Torrelaguna, 29;28005;García Lorca;468333;4482063;Colegio Infantil y Primaria CEIP García Lorca. Calle Torrelaguna, 29. Alcalá de Henares;CP INF-PRI;Colegio Infantil y Primaria;CEIP García Lorca;https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28032341;Alcalá de Henares;005A0748;-3.3736597716156074;40.488659625919055
28032353;CEIP;Calle Segovia, 13;28006;Miguel Hernández;446297;4488373;Colegio Infantil y Primaria CEIP Miguel Hernández. Calle Segovia, 13. Alcobendas;CP INF-PRI;Colegio Infantil y Primaria;CEIP Miguel Hernández;https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28032353;Alcobendas;006A0297;-3.6342004322396098;40.54436982687069
28032389;CEIP;Calle Pablo Neruda, 1;28007;Miguel Hernández;429894;4465630;Colegio Infantil y Primaria CEIP Miguel Hernández. Calle Pablo Neruda, 1. Alcorcón;CP INF-PRI;Colegio Infantil y Primaria;CEIP Miguel Hernández;https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28032389;Alcorcón;00700939;-3.8253835256037965;40.33827132230543
28032390;CEIP;Calle Siete Vientos, s/n entrada Calle Clavelillas;28014;León Felipe;462245;4461072;Colegio Infantil y Primaria CEIP León Felipe. Calle Siete Vientos, s/n entrada Calle Clavelillas. Arganda del Rey;CP INF-PRI;Colegio Infantil y Primaria;CEIP León Felipe;https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28032390;Arganda del Rey;014A0094;-3.444249674576612;40.29929890405254
28032420;CEIP;Calle Grecia, 21;28058;John Lennon;431430;4459266;Colegio Infantil y Primaria CEIP John Lennon. Calle Grecia, 21. Fuenlabrada;CP INF-PRI;Colegio Infantil y Primaria;CEIP John Lennon;https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28032420;Fuenlabrada;058A0206;-3.8066189934759893;40.28106933325932
28032456;CEIP;Avda Fuerzas Armadas, 4;28065;Fernando de los Ríos;437795;4461297;Colegio Infantil y Primaria CEIP Fernando de los Ríos. Avda Fuerzas Armadas, 4. Getafe;CP INF-PRI;Colegio Infantil y Primaria;CEIP Fernando de los Ríos;https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28032456;Getafe;065A0319;-3.731948151285636;40.299863544045884
28032468;CEIP;Avda Reyes Católicos, 35;28065;Miguel Hernández;437377;4461255;Colegio Infantil y Primaria CEIP Miguel Hernández. Avda Reyes Católicos, 35. Getafe;CP INF-PRI;Colegio Infantil y Primaria;CEIP Miguel Hernández;https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28032468;Getafe;065A0299;-3.736862141107566;40.2994539632997
28032471;IES;Avda Alemania, 19;28074;Arquitecto Peridis;437065;4465114;Instituto de Educación Secundaria IES Arquitecto Peridis. Avda Alemania, 19. Leganés;IES;Instituto de Educación Secundaria;IES Arquitecto Peridis;https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28032471;Leganés;074A0012;-3.740912947216936;40.33419453374921
28032481;IES;Cmno del Río, 5;28079;Ciudad de Jaén;440566;4469253;Instituto de Educación Secundaria IES Ciudad de Jaén. Cmno del Río, 5. Madrid;IES;Instituto de Educación Secundaria;IES Ciudad de Jaén;https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28032481;Madrid;07909536;-3.700085333390773;40.371737684884195
28032501;IES;Avda Guadarrama, 42;28080;Leonardo Da Vinci;425440;4481283;Instituto de Educación Secundaria IES Leonardo Da Vinci. Avda Guadarrama, 42. Majadahonda;IES;Instituto de Educación Secundaria;IES Leonardo Da Vinci;https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28032501;Majadahonda;08000304;-3.8796504332802946;40.4788891177438
28032511;CEIP;Calle Blas de Otero, 61;28080;Francisco de Quevedo;425286;4480322;Colegio Infantil y Primaria CEIP Francisco de Quevedo. Calle Blas de Otero, 61. Majadahonda;CP INF-PRI;Colegio Infantil y Primaria;CEIP Francisco de Quevedo;https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28032511;Majadahonda;08001290;-3.8813539006059674;40.4702185947051
28032535;CEIP;Calle Paloma, 43;28106;Gerardo Diego;433789;4454790;Colegio Infantil y Primaria CEIP Gerardo Diego. Calle Paloma, 43. Parla;CP INF-PRI;Colegio Infantil y Primaria;CEIP Gerardo Diego;https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28032535;Parla;10600104;-3.7784092217229683;40.24093712531154
28032547;CEIP;Calle Pintor Rosales, 1;28106;Pablo Picasso;435190;4455140;Colegio Infantil y Primaria CEIP Pablo Picasso. Calle Pintor Rosales, 1. Parla;CP INF-PRI;Colegio Infantil y Primaria;CEIP Pablo Picasso;https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28032547;Parla;10600165;-3.761975118116668;40.24419974775205
28032559;IES;Avda Juan Carlos I, 12;28106;Enrique Tierno Galván;434636;4453120;Instituto de Educación Secundaria IES Enrique Tierno Galván. Avda Juan Carlos I, 12. Parla;IES;Instituto de Educación Secundaria;IES Enrique Tierno Galván;https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28032559;Parla;10600720;-3.7682822848145845;40.22595926167659
28032584;CEIP;Calle Fuentecilla, 18;28161;Ntra. Sra. del Rosario;441787;4448693;Colegio Infantil y Primaria CEIP Ntra. Sra. del Rosario. Calle Fuentecilla, 18. Valdemoro;CP INF-PRI-SEC;Colegio Infantil y Primaria;CEIP Ntra. Sra. del Rosario;https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28032584;Valdemoro;161C0115;-3.6838352198012383;40.18660452188803
28032791;CEIP;Calle Valdevarnés, 26;28079;Eugenio María de Hostos;439157;4480079;Colegio Infantil y Primaria CEIP Eugenio María de Hostos. Calle Valdevarnés, 26. Madrid;CP INF-PRI;Colegio Infantil y Primaria;CEIP Eugenio María de Hostos;https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28032791;Madrid;07910525;-3.717716735558268;40.4691613906964
28033311;CEPA;Calle Mar Amarillo, 21;28079;Hortaleza - Mar Amarillo;445663;4480655;Centro Educación de Adultos CEPA Hortaleza - Mar Amarillo. Calle Mar Amarillo, 21. Madrid;CEPA;Centro Educación de Adultos;CEPA Hortaleza - Mar Amarillo;https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28033311;Madrid;07903732;-3.641024772411599;40.4748013373175
28033321;CEPA;Calle Chantada, 34;28079;José Luis Sampedro;439540;4480558;Centro Educación de Adultos CEPA José Luis Sampedro. Calle Chantada, 34. Madrid;CEPA;Centro Educación de Adultos;CEPA José Luis Sampedro;https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28033321;Madrid;07908261;-3.713244774357656;40.473504362688345
28033333;CEPA;Calle Nuestra Señora del Perpetuo Socorro, 23;28079;La Albufera;443767;4471562;Centro Educación de Adultos CEPA La Albufera. Calle Nuestra Señora del Perpetuo Socorro, 23. Madrid;CEPA;Centro Educación de Adultos;CEPA La Albufera;https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28033333;Madrid;07904985;-3.662586326438865;40.392760644051826
28033515;CEE;Avda Castilla, 29;28005;Pablo Picasso;470466;4481730;Centro de Educación Especial CEE Pablo Picasso. Avda Castilla, 29. Alcalá de Henares;CP EE;Centro de Educación Especial;CEE Pablo Picasso;https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28033515;Alcalá de Henares;005A0158;-3.3484760423715687;40.48573830014741
28033539;IES;Calle Antonio Sancha, 11;28079;Alameda de Osuna;450056;4479014;Instituto de Educación Secundaria IES Alameda de Osuna. Calle Antonio Sancha, 11. Madrid;IES;Instituto de Educación Secundaria;IES Alameda de Osuna;https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28033539;Madrid;07910418;-3.589073184676373;40.46029402782329
28033552;IES;Calle Desarrollo, 50;28092;Manuela Malasaña;426491;4462840;Instituto de Educación Secundaria IES Manuela Malasaña. Calle Desarrollo, 50. Móstoles;IES;Instituto de Educación Secundaria;IES Manuela Malasaña;https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28033552;Móstoles;092A0107;-3.8651231084228486;40.31284545164531
28033564;CEE;Avda América, 49;28106;María Montessori;434479;4453108;Centro de Educación Especial CEE María Montessori. Avda América, 49. Parla;CP EE;Centro de Educación Especial;CEE María Montessori;https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28033564;Parla;10610013;-3.770126266134059;40.22583889483007
28033621;CEIP;Calle Jiménez de Quesada, 7;28005;Antonio Machado;467160;4480678;Colegio Infantil y Primaria CEIP Antonio Machado. Calle Jiménez de Quesada, 7. Alcalá de Henares;CP INF-PRI;Colegio Infantil y Primaria;CEIP Antonio Machado;https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28033621;Alcalá de Henares;005A0356;-3.3874287334439894;40.4761368016309
28033643;CEIP;Calle Pintor Sorolla, 19;28006;Seis de Diciembre;445583;4488032;Colegio Infantil y Primaria CEIP Seis de Diciembre. Calle Pintor Sorolla, 19. Alcobendas;CP INF-PRI;Colegio Infantil y Primaria;CEIP Seis de Diciembre;https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28033643;Alcobendas;006A0251;-3.6426024889183566;40.541251377899776
28033655;CEIP;Plaza Castilla, 4;28006;Castilla;446460;4488309;Colegio Infantil y Primaria CEIP Castilla. Plaza Castilla, 4. Alcobendas;CP INF-PRI;Colegio Infantil y Primaria;CEIP Castilla;https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28033655;Alcobendas;006A0063;-3.632270189400565;40.54380383863987
28033679;CEIPS;Avda Villaviciosa, 2-A;28007;Miguel de Cervantes;429195;4467060;Colegio Infantil, Primaria y Secundaria CEIPS Miguel de Cervantes. Avda Villaviciosa, 2-A. Alcorcón;CP INF-PRI-SEC;Colegio Infantil, Primaria y Secundaria;CEIPS Miguel de Cervantes;https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28033679;Alcorcón;00700346;-3.8337708888185933;40.35109419106077
28033680;CEIP;Sector Músicos, 11;28903;Gabriel García Marquez;439233;4495546;Colegio Infantil y Primaria CEIP Gabriel García Marquez. Sector Músicos, 11. Tres Cantos;CP INF-PRI;Colegio Infantil y Primaria;CEIP Gabriel García Marquez;https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28033680;Tres Cantos;90300322;-3.7183069625782577;40.60849760726064
28033692;CEIP;Calle León Felipe, 1;28049;Séneca;452548;4474930;Colegio Infantil y Primaria CEIP Séneca. Calle León Felipe, 1. Coslada;CP INF-PRI;Colegio Infantil y Primaria;CEIP Séneca;https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28033692;Coslada;049A0164;-3.5593771680082398;40.423648615517365
28033722;CEIP;Calle Elvas, 9;28074;Giner de los Ríos;433547;4468100;Colegio Infantil y Primaria CEIP Giner de los Ríos. Calle Elvas, 9. Leganés;CP INF-PRI;Colegio Infantil y Primaria;CEIP Giner de los Ríos;https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28033722;Leganés;07999042;-3.7826365044294494;40.360820990150664
28033734;CEIP;Avda Berlín, 2;28049;Villalar;454341;4474693;Colegio Infantil y Primaria CEIP Villalar. Avda Berlín, 2. Coslada;CP INF-PRI;Colegio Infantil y Primaria;CEIP Villalar;https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28033734;Coslada;049A0033;-3.5382246776918564;40.42161387109773
28033761;CEIP;Avda Pablo Iglesias, 1;28058;Fregacedos;429078;4460968;Colegio Infantil y Primaria CEIP Fregacedos. Avda Pablo Iglesias, 1. Fuenlabrada;CP INF-PRI;Colegio Infantil y Primaria;CEIP Fregacedos;https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28033761;Fuenlabrada;058A0360;-3.8344724216019763;40.29620544845803
28033771;CEIP;Avda Ciudades, 33;28065;Maríana Pineda;439098;4462944;Colegio Infantil y Primaria CEIP Maríana Pineda. Avda Ciudades, 33. Getafe;CP INF-PRI;Colegio Infantil y Primaria;CEIP Maríana Pineda;https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28033771;Getafe;065A0197;-3.7167741068236726;40.31479671425481
28033783;CEIP;Avda Ciudades, 35;28065;Concepción Arenal;439178;4462886;Colegio Infantil y Primaria CEIP Concepción Arenal. Avda Ciudades, 35. Getafe;CP INF-PRI;Colegio Infantil y Primaria;CEIP Concepción Arenal;https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28033783;Getafe;065A0197;-3.715827114643427;40.31428004465075
28033801;CEIP;Avda Alemania, 18;28074;Trabenco;437192;4465089;Colegio Infantil y Primaria CEIP Trabenco. Avda Alemania, 18. Leganés;CP INF-PRI;Colegio Infantil y Primaria;CEIP Trabenco;https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28033801;Leganés;074A0012;-3.739415477967496;40.333978887090154
28033813;CEIP;Avda Europa, 8;28074;Miguel Hernández;436574;4465331;Colegio Infantil y Primaria CEIP Miguel Hernández. Avda Europa, 8. Leganés;CP INF-PRI;Colegio Infantil y Primaria;CEIP Miguel Hernández;https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28033813;Leganés;074A0144;-3.7467144138972106;40.33611221358638
28033825;CEIP;Avda Doctor Fleming, 5;28074;Concepción Arenal;435029;4463864;Colegio Infantil y Primaria CEIP Concepción Arenal. Avda Doctor Fleming, 5. Leganés;CP INF-PRI;Colegio Infantil y Primaria;CEIP Concepción Arenal;https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28033825;Leganés;074A0123;-3.764752997553179;40.322777922293
28033837;CEIP;Calle Federico García Lorca, 1;28045;Federico García Lorca;435704;4501349;Colegio Infantil y Primaria CEIP Federico García Lorca. Calle Federico García Lorca, 1. Colmenar Viejo;CP INF-PRI;Colegio Infantil y Primaria;CEIP Federico García Lorca;https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28033837;Colmenar Viejo;045A0133;-3.760611734694818;40.66050417896131
28033850;IES;Calle Móstoles, 64;28058;Gaspar Melchor de Jovellanos;431562;4460478;Instituto de Educación Secundaria IES Gaspar Melchor de Jovellanos. Calle Móstoles, 64. Fuenlabrada;IES;Instituto de Educación Secundaria;IES Gaspar Melchor de Jovellanos;https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28033850;Fuenlabrada;058A0330;-3.8051959176748;40.29199840562092
28033886;CEIP;Calle Ciudad de París, 24;28084;Henares;459180;4471889;Colegio Infantil y Primaria CEIP Henares. Calle Ciudad de París, 24. Mejorada del Campo;CP INF-PRI;Colegio Infantil y Primaria;CEIP Henares;https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28033886;Mejorada del Campo;08400450;-3.481005072017961;40.396604533274804
28033898;CEIP;Calle Magdalena, s/n;28148;Miguel Hernández;459873;4476571;Colegio Infantil y Primaria CEIP Miguel Hernández. Calle Magdalena, s/n. Torrejón de Ardoz;CP INF-PRI;Colegio Infantil y Primaria;CEIP Miguel Hernández;https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28033898;Torrejón de Ardoz;14800155;-3.4731347072536383;40.438817615936465
28033928;CEIP;Avda Monforte de Lemos, 24;28079;Complejo Escolar Príncipe Felipe;440598;4481307;Colegio Infantil y Primaria CEIP Complejo Escolar Príncipe Felipe. Avda Monforte de Lemos, 24. Madrid;CP INF-PRI;Colegio Infantil y Primaria;CEIP Complejo Escolar Príncipe Felipe;https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28033928;Madrid;07908996;-3.7008346323985855;40.48032798335976
28033931;CEIP;Calle León Felipe, 3;28079;La Rioja;445965;4471075;Colegio Infantil y Primaria CEIP La Rioja. Calle León Felipe, 3. Madrid;CP INF-PRI;Colegio Infantil y Primaria;CEIP La Rioja;https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28033931;Madrid;07910251;-3.6366478009305685;40.38851893229592
28033941;CEIP;Avda Rafael Alberti, 2;28079;Aragón;445892;4471500;Colegio Infantil y Primaria CEIP Aragón. Avda Rafael Alberti, 2. Madrid;CP INF-PRI;Colegio Infantil y Primaria;CEIP Aragón;https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28033941;Madrid;07911218;-3.6375439511764425;40.39234286363525
28033953;CEIP;Avda Guadarrama, 40;28080;Benito Pérez Galdos;425554;4481373;Colegio Infantil y Primaria CEIP Benito Pérez Galdos. Avda Guadarrama, 40. Majadahonda;CP INF-PRI;Colegio Infantil y Primaria;CEIP Benito Pérez Galdos;https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28033953;Majadahonda;08000304;-3.878316190559772;40.4797100649049
